OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
70649,KWIK TRIP #931,SR-95,North Branch,MN,448,3.42733333,45.5138357,-92.9593546
70650,MAVERIK COUNTRY STORE #581,"I-15 N, EXIT 334 & SR-193",Clearfield,UT,835,3.33566666,41.103639,-112.0205015
70651,WALBURG TRAVEL CENTER,"I-35, EXIT 266",Georgetown,TX,595,2.83233333,30.6615504,-97.6722015
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.099,38.3120517,-88.9518265
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.199,38.3120517,-88.9518265
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.299,38.3120517,-88.9518265
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.199,40.1050636,-87.6400396
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.299,40.1050636,-87.6400396
70654,PILOT #1269,I-10 EXIT 378,San Simon,AZ,980,3.309,32.264854,-109.2335565
70654,PILOT DEALER #1269,I-10 EXIT 378,San Simon,AZ,980,3.334,32.264854,-109.2335565
70655,GOLDEN GATE PETROLEUM,US-6,Grand Junction,CO,810,3.499,39.0802093,-108.5823637
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.579,42.0871039,-83.6737127
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.649,42.0871039,-83.6737127
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.489,42.0871039,-83.6737127
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.569,42.0871039,-83.6737127
70657,INTERFUEL,I-96 EXIT 167,Springfield,VA,60,3.899,38.7892801,-77.18720359999999
70658,CASEYS #3708,SR-235,New Carlisle,OH,411,3.259,39.9377816,-84.0249385
70660,CASEYS #3852,"I-35, EXIT 33 & US-34",Creston,IA,320,3.349,40.906595,-97.092727
70661,CASEYS #3238,US-52 EXIT 64 & CR-12,Oronoco,MN,451,3.51566666,44.1609074,-92.5403577
70662,GETGO #3202,I-79 EXIT 183A,Erie,PA,240,3.899,42.0936698,-80.1216309
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.399,41.3527501,-87.88211749999999
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.299,41.3527501,-87.88211749999999
70665,POCO LOCO MARKET,I-35 EXIT 219,Buda,TX,595,2.89233333,30.0744149,-97.8264611
70666,Thorntons #322,"I-55, EXIT 288",Chicago,IL,290,3.599,41.8014899,-87.7930925
70667,EZ TRIP #1226,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.239,43.6420154,-116.6453737
70668,LOVES TRAVEL STOP #784,US-30 & CR-9,Schuyler,NE,486,3.28233333,41.4612463,-97.0883061
70669,TA EXPRESS BIGGS,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.199,43.6420154,-116.6453737
70670,MAVERIK COUNTRY STORE #625,"I-215, EXIT 27 & CR-68",North Salt Lake,UT,835,3.44233333,40.8341438,-111.9319933
70673,PAC PRIDE,SR-202,Mesa,AZ,930,4.024,33.3267053,-111.732202
70674,ALLTOWN FRESH #769,SR-111,Ayer,MA,34,3.649,42.5591258,-71.5853689
70676,PAC PRIDE,"I-10, EXIT 138",Phoenix,AZ,930,4.0365,33.4615878,-112.1474423
70677,PAC PRIDE,US-60,Glendale,AZ,930,4.024,33.6035055,-112.2931394
70679,PAC PRIDE,"I-10, EXIT 151",Phoenix,AZ,930,4.024,33.4615878,-112.1474423
70680,PAC PRIDE,"I-17, EXIT 215B",Phoenix,AZ,930,4.024,33.6744209,-112.1128025
70681,PETRO STOP,US-60,Mesa,AZ,930,4.01566666,33.3863316,-111.7388134
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.589,38.6112036,-90.0782665
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.489,38.6112036,-90.0782665
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.379,38.6112036,-90.0782665
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.689,38.6112036,-90.0782665
70686,HOLIDAY STATIONSTORE #2746471,US-12,Hudson,WI,448,3.539,44.9633384,-92.7267803
70687,RUTTERS #87,"I-99, EXIT 78B & SR-150",Bellefonte,PA,70,4.01566666,40.5704913,-78.3218727
70691,QUIKTRIP #4049,"I-10/US-90, EXIT 583",San Antonio,TX,740,2.96566666,29.3960775,-98.5064574
70692,RUTLAND ROUTE 7 IRVING,US-4 & US-7,Rutland,VT,170,3.699,43.6106329,-72.9726192
70693,MAPCO #3507,US-76 & SR-71,Dalton,GA,285,3.119,34.7977653,-84.96225439999999
70695,ALLSUPS CONVENIENCE STORE #2132,US-54 & US-380,Carrizozo,NM,580,3.28233333,33.6462192,-105.8712408
70696,DK #11822,I-20 EXIT 131,Midland,TX,612,2.85733333,31.9651255,-102.1054642
70698,ALLSUPS CONVENIENCE STORE #2038,US-54,Logan,NM,585,3.199,35.3574033,-103.4114277
70699,QUIK STOP,US-79,Paris,TN,490,2.959,36.3035609,-88.3055612
70700,PATRIOT FUELING CENTER,US-231/SR-9,Wetumpka,AL,720,3.199,32.5601932,-86.1915379
70704,KUM & GO #0702,"I-44, EXIT 6 & SR-86",Joplin,MO,535,3.009,37.0854889,-94.51343879999999
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.759,39.709237,-89.1143941
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.999,39.709237,-89.1143941
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.959,39.709237,-89.1143941
70706,BIG APPLE TRAVEL CENTER,I-44/US-71,Joplin,MO,416,3.21233333,37.0630825,-94.4219024
70707,TA Express West Point #283,"I-85/SR-403, EXIT 2 & SR-18",West Point,GA,720,3.66566666,32.8747783,-84.84935209999999
70708,LOVES TRAVEL STOP #785,"I-96, EXIT 90",Grand Ledge,MI,406,3.949,42.7448153,-84.6678359
70709,VP Racing Fuels,SR-19,Center,MO,540,3.16566666,39.509358,-91.52851
70710,LOVES TRAVEL STOP #799,US-72 & SR-15,Walnut,MS,655,3.559,34.952525,-88.9033547
70711,LOVES TRAVEL STOP #762,FM-1472,Laredo,TX,693,3.25566666,27.6516621,-99.6239278
70714,PILOT TRAVEL CENTER #1281,US-89,Page,AZ,910,3.999,36.9052974,-111.4841422
70714,PILOT DEALER #1281,US-89,Page,AZ,910,3.999,36.9052974,-111.4841422
70717,Certified Oil #400491,I-270 EXIT 52,Columbus,OH,315,3.20233333,40.0150472,-82.9035311
70718,ROAD RANGER #278,"I-40, EXIT 216 & US-49",Brinkley,AR,695,3.199,34.9090984,-91.1924797
70719,FAST LANE #31,"I-70, EXIT 183",Jonesburg,MO,540,3.299,38.8560926,-91.2978252
70720,SPEEDWAY #4453,SR-23,Sauk Rapids,MN,451,3.189,45.5759845,-94.1240103
70722,SPEEDWAY #9935,I-90 EXIT 35 & SR-298,Syracuse,NY,190,4.099,43.934,-91.8130177
70723,SPEEDWAY #9932,I-99 EXIT 8 & SR-417,Painted Post,NY,190,4.099,42.1489737,-77.1040596
70724,LOVES TRAVEL STOP #790,"I-95, EXIT108",Summerton,SC,135,3.509,33.5908998,-80.3524809
70725,LOVES TRAVEL STOP #782,"I-24 & US-41, EXIT 86",Oak Grove,KY,415,3.14233333,36.6840543,-87.4094242
70726,CASEYS #1195,US-36,Belleville,KS,336,3.339,39.8126043,-97.6399498
70727,CASEYS #2998,US-75 & SR-23,Pipestone,MN,530,3.449,44.002593,-96.307531
70728,CASEYS #3245,US-81,Freeman,SD,530,3.299,43.3494895,-97.4204337
70729,CASEYS #3785,US-14,Fort Pierre,SD,571,3.399,44.3695961,-100.3801775
70730,CASEYS #3855,US-81,Yankton,SD,572,3.139,42.8965673,-97.3975388
70731,PILOT TRAVEL CENTERS #1181,IL-38 E,Rochelle,IL,520,3.759,41.9341397,-89.0542336
70731,PILOT #1181,IL-38 E,Rochelle,IL,520,3.759,41.9341397,-89.0542336
70732,MAVERIK COUNTRY STORE #627,I-15 EXIT 303,Salt Lake City,UT,835,3.44233333,40.7769119,-111.9106937
70733,CASEYS #1607,US-63,Macon,MO,392,3.29066666,39.7421028,-92.4651807
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.279,38.9687113,-90.19345129999999
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.299,38.9687113,-90.19345129999999
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.239,38.9687113,-90.19345129999999
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.279,38.9687113,-90.19345129999999
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.239,38.9687113,-90.19345129999999
70736,CASEYS #1941,"I-35, EXIT 90 & SR-160",Ankeny,IA,320,3.139,41.7193079,-93.5766992
70737,CASEYS #2272,I-80/US-6 EXIT 155 & SR-117,Colfax,IA,320,3.099,41.6999971,-93.2464529
70738,QUIKTRIP #7061,I-49 EXIT 39A,Joplin,MO,413,3.02233333,35.2567111,-94.3543088
70739,CASEYS #2602,US-36/SR-5 & SR-11,Brookfield,MO,276,3.249,39.7787489,-93.1751252
70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,574,3.099,39.0448626,-88.7454623
70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,574,3.199,39.0448626,-88.7454623
70741,CASEYS #3590,US-27,Geneva,IN,465,3.594,40.5512165,-85.60236429999999
70742,CASEYS #3653,SR-14,Greene,IA,433,3.599,42.8986096,-92.8136084
70743,CASEYS #3659,US-10 & SR-115,Randall,MN,250,3.48566666,46.079532,-94.4922048
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,2.969,41.3677587,-88.9797011
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,2.999,41.3677587,-88.9797011
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,3.159,41.3677587,-88.9797011
70745,CASEYS #3752,",",Mountain Lake,MN,425,3.40233333,43.938846,-94.9297089
70746,CASEYS #3085,US-34 & SR-14,Aurora,NE,330,3.099,40.8725589,-97.9977847
70747,CASEYS #3702,US-377/SR-99 & SR-9,Seminole,OK,560,3.02566666,35.1480602,-96.6751957
70748,CASEYS #3717,US-218,Vinton,IA,380,3.199,42.1630142,-92.0377345
70749,CASEYS #3719,US-160,Ulysses,KS,525,3.409,37.5765173,-101.3594965
70750,CASEYS #3787,"I-35, EXIT 222",Blackwell,OK,483,2.999,36.8042395,-97.3434494
70751,CASEYS #3795,"I-43, EXIT 96",Saukville,WI,444,3.289,43.3811958,-87.92743
70752,CASEYS #3755,SR-7/SR-27,Russellville,AR,645,3.419,35.2190751,-93.16428839999999
70753,CASEYS #3798,"I-44, EXIT 211",Drumright,OK,560,3.119,35.7536569,-96.6784344
70754,CASEYS #3758,US-77,Douglass,KS,570,3.264,37.5195677,-97.0036857
70755,CASEYS #3809,US-56 & SR-51,Hugoton,KS,525,3.39233333,37.16989179999999,-101.3480904
70756,CASEYS #3780,US-40,Tonganoxie,KS,400,3.159,39.1163085,-95.0812064
70757,CASEYS #3811,US-69,McAlester,OK,560,3.22566666,34.917938,-95.7453514
70759,CASEYS #3832,"I-35, EXIT 40A & US-14",Janesville,MN,425,3.58233333,43.9783263,-91.954881
70760,CASEYS #2730,US-34 & SR-15,Seward,NE,413,3.369,40.9069668,-97.0990889
70761,CASEYS #3841,"US-61, EXIT 5",Kieler,WI,335,3.489,43.8258444,-91.3038476
70763,CASEYS #3854,"US-20, EXIT 275 & SR-13",Manchester,IA,380,3.54566666,42.3909065,-91.4808189
70764,CASEYS #3856,"I-51, EXIT 48 & SR-251",Tonica,IL,520,3.199,40.9328746,-89.04767299999999
70764,CASEYS #3856,"I-51, EXIT 48 & SR-251",Tonica,IL,520,3.099,40.9328746,-89.04767299999999
70764,CASEYS #3856,"I-51, EXIT 48 & SR-251",Tonica,IL,520,3.069,40.9328746,-89.04767299999999
70765,CEFCO #103,SR-36,Temple,TX,765,2.96566666,31.1099147,-97.390557
70767,CASEYS #3493,SR-72,Shannon,IL,520,3.699,42.1545633,-89.743662
70768,CASEYS #3497,SR-29,South Pekin,IL,368,3.699,40.4954627,-89.663832
70768,CASEYS #3497,SR-29,South Pekin,IL,368,3.619,40.4954627,-89.663832
70768,CASEYS #3497,SR-29,South Pekin,IL,368,3.679,40.4954627,-89.663832
70769,CASEYS #3527,US-169 & US-60,Nowata,OK,307,3.18233333,36.7001509,-95.6297104
70770,CASEYS #3528,SR-92,Washington,IA,380,3.271,41.2984604,-91.6904453
70771,CASEYS #3545,US-14/CR-27,Sleepy Eye,MN,425,3.33233333,44.3261717,-94.52232130000002
70772,CASEYS #3554,"I-70, EXIT 52",Mulberry Grove,IL,368,3.489,39.1139719,-94.6164971
70773,CASEYS #3575,US-36,Seneca,KS,413,3.159,39.8413028,-96.0694638
70774,CASEYS #3079,"US-20, EXIT 71 & US-71",Early,IA,440,3.299,39.1736847,-94.5594511
70775,CASEYS #3576,US-56,Overbrook,KS,400,3.19566666,38.7823167,-95.5584634
70776,CASEYS #3579,US-36,Smith Center,KS,330,3.179,39.7851184,-98.7869715
70778,CASEYS #3588,"I-75 N, EXIT 69",Tipp City,OH,411,3.099,39.9656833,-84.1895294
70779,CASEYS #3204,"I-80, EXIT 29 & I-880, EXIT 29A",Minden,IA,319,3.159,40.7269343,-98.6697482
70780,CASEYS #3306,SR-15 & CR-47/CR-136,Saint Cloud,MN,522,3.249,44.0470993,-94.40391439999999
70782,CASEYS #3465,"I-80, EXIT 285 & US-30",Gibbon,NE,330,3.049,40.7269343,-98.6697482
70783,ENMARKET #820,"I-95/SR-405, EXIT 109 & SR-21",Port Wentworth,GA,195,3.09066666,32.0293917,-81.1136594
70784,CIRCLE K #2723046,"I-95, EXIT 41 & SR-59/CR2252",Hope Mills,NC,63,2.909,34.9402388,-78.9184136
70785,CIRCLE K #2705347,"I-77, EXIT 5 & SR-48",Columbia,SC,135,3.204,33.971283,-81.018668
70786,CIRCLE K #2741502,"I-37, EXIT 9",Corpus Christi,TX,625,3.06066666,27.8293107,-97.5385971
70787,LOVES TRAVEL STOP #778,"I-16, EXIT 143 & US-280",Ellabell,GA,135,3.29566666,32.1301119,-81.5417218
70788,SPEEDWAY #1031,"I-480 & I-271, EXIT 26",Bedford,OH,305,3.649,41.4000793,-81.50777509999999
70789,7FLEET #46080,"I-41 & US-41, EXIT 133",Neenah,WI,360,3.449,44.5642422,-88.0490604
70790,LOVES TRAVEL STOP #788,"I-70, EXIT 175",New Florence,MO,540,3.12233333,38.8986357,-91.4534166
70791,LOVES TRAVEL STOP #791,"I-40, EXIT 126",Holladay,TN,460,3.12233333,35.8437337,-88.0797805
70792,ANEW TRAVEL CENTER,US-6/34 & CR-410,Cambridge,NE,475,3.364,40.2820676,-100.1622831
70793,LOVES TRAVEL STOPS #119,"I-70, EXIT 160",Green River,UT,835,3.299,38.9755869,-110.1165961
70793,LOVES TRAVEL STOP #119,"I-70, EXIT 160",Green River,UT,835,3.391,38.9755869,-110.1165961
70794,CASEYS #3747,SR-103 & CR-96,Carey,OH,411,3.17566666,40.9506654,-83.1143309
70796,QUICK FUEL #3177,"I-35W, EXIT 56",Fort Worth,TX,637,3.03233333,32.808742,-97.3148454
70797,QUICK FUEL #3176,"I-35E, EXIT 442",Carrollton,TX,637,3.01566666,32.9652635,-96.9179724
70798,QUICK FUEL #1926,"I-90, EXIT 171B & US-14",Janesville,WI,420,3.399,42.6827737,-88.9838078
70831,FLYERS #768,"I-80, EXIT 19 & SR-659",Sparks,NV,966,4.05233333,39.5282782,-119.7159924
70832,FLYERS #766,SR-648,Sparks,NV,966,4.059,39.5278967,-119.7591429
70833,FLYERS #764,SR-667,Reno,NV,966,4.05233333,39.5042268,-119.7890032
70845,FLYERS #759,"I-80, EXIT 19",Sparks,NV,966,4.05066666,39.5282782,-119.7159924
70855,FLYERS #761,"I-580, EXIT 5",Carson City,NV,966,3.699,39.1944844,-119.7699919
70858,SPEEDWAY #1012,"I-65, EXIT 158 & CR-6",Hope Hull,AL,720,3.05233333,32.1951799,-86.4238065
70859,FLYERS #732,I-580 & US-50,Carson City,NV,966,3.699,39.1208489,-119.7720126
70860,FLYERS #726,"I-80, EXIT 303",Elko,NV,966,3.629,40.8443265,-115.7707875
70864,FLYERS #747,"I-580/US-395, EXIT 29 & SR-659",Reno,NV,966,4.054,39.5409106,-119.7878557
70870,ESSENTIAL FUELS,US-26,Scottsbluff,NE,795,3.599,41.8754568,-103.6522494
70871,ALLTOWN MARKETS #835,"I-95, EXIT 62",Madison,CT,100,4.239,41.2876527,-72.6050504
70873,TA LAKE CITY #288,"I-75, EXIT 414",Lake City,FL,225,3.299,30.1888865,-82.693346
70874,CIRCLE T,SR-6 & SR-515,Navasota,TX,670,3.43233333,30.3878551,-96.0973122
70875,FUEL MAXX #57,SR-105 & SR-146,Liberty,TX,610,3.13233333,30.2469462,-94.7421119
70876,JIFFY MART,SR-123/SR-12,Walpole,NH,12,3.68566666,43.0840161,-72.4317643
70877,LOVES TRAVEL STOP #770,"US-41, EXIT 1A",Wadsworth,IL,444,3.819,42.4444568,-87.9391645
70877,LOVES TRAVEL STOP #770,"US-41, EXIT 1A",Wadsworth,IL,444,3.759,42.4444568,-87.9391645
70878,MAVERIK COUNTRY STORE #630,I-15 EXIT 13,Malad City,ID,825,3.394,42.1943828,-112.237334
70879,MAVERIK COUNTRY STORE #611,I-40 EXIT 154,Albuquerque,NM,580,3.194,35.1047956,-106.6744611
70880,RUTTERS #81,SR-61 & SR-73,Leesport,PA,208,3.89733333,40.4396446,-75.945802
70881,RUTTERS #79,"I-99/US-220, EXIT 28 US-22/SR-764",Duncansville,PA,14,4.099,40.4015357,-77.01011079999999
70882,RUTTERS #77,US-11/US-15 & US-22,Duncannon,PA,70,4.294,40.3909345,-77.03319479999999
70883,RUTTERS #41,US-422,Lebanon,PA,70,3.799,40.3396406,-76.4202924
70884,RUTTERS #75,SR-194 & SR-550,Walkersville,MD,70,3.93233333,39.5326027,-77.31145479999999
70885,KWIK TRIP #1061,CR-CE & CR-HH,Combined Locks,WI,582,3.549,44.2658204,-88.314273
70887,LOVES TRAVEL STOP #781,"I-20, EXIT 113 & SR-83",Madison,GA,16,3.849,33.555324,-83.4821227
70888,HUTCHS #125,US-283,Altus,OK,483,2.999,34.664424,-99.3340578
70889,TRUCK WORLD,I-90 EXIT 241 & SR-7,Conneaut,OH,305,3.359,41.9428783,-80.5607497
70890,PILOT #1299,US-287 & SR-148,Henrietta,TX,770,3.12566666,38.8778026,-103.1311617
70891,QUARLES #4908,I-64 EXIT 297,Chesapeake,VA,130,3.52566666,36.7743269,-76.2535781
70892,QUARLES #4001,I-95 EXIT 133,Fredericksburg,VA,60,3.759,38.3432654,-77.4923032
70893,QUARLES #4002,"I-95 EXIT 130A, SR-2",Fredericksburg,VA,60,3.759,38.2967724,-77.5049339
70894,QUARLES #4009,US-301,Waldorf,MD,60,3.759,38.6354033,-76.9016137
70895,QUARLES #4011/SHELL,I-95 EXIT 118,Woodford,VA,180,2.899,36.8779954,-77.4037357
70896,QUARLES #4200,US-522,Front Royal,VA,60,3.699,38.9271022,-78.1913512
70897,QUARLES #4302,SR-801 & SR-42,Broadway,VA,60,3.459,38.613896,-78.78649159999999
70898,QUARLES #4303,"I-81 EXIT 243, US-11",Harrisonburg,VA,60,2.899,38.4495688,-78.8689155
70899,QUARLES #4304,"I-64 EXIT 96, SR-624",Waynesboro,VA,180,3.799,38.0491086,-78.9042066
70900,QUARLES #4306,I-81 EXIT 150A,Roanoke,VA,185,3.559,37.3316772,-80.0237194
70901,QUARLES #4307,"I-81 EXIT 137, US-11/460",Salem,VA,185,3.559,37.3032482,-80.074597
70902,QUARLES #4309,US-460/29,Lynchburg,VA,185,3.774,37.3857614,-79.0963385
70903,QUARLES #4310,US-11,Roanoke,VA,185,3.559,37.3163826,-79.9552484
70904,QUARLES #4400,I-95 EXIT 166A,Lorton,VA,60,4.059,38.7007508,-77.2252358
70905,QUARLES #4401,US-29,Fairfax,VA,60,4.059,38.8603065,-77.3015485
70906,QUARLES #4403,"I-95 EXIT 29A, US-1",Beltsville,MD,22,3.899,39.0393957,-76.9369337
70907,QUARLES #4404,I-95 EXIT 43A,Elkridge,MD,22,3.499,39.200247,-76.7614914
70908,QUARLES #4407,I-495 EXIT 11A,Upper Marlboro,MD,60,3.899,39.0064186,-77.0695343
70909,QUARLES #4408,SR-201,Bladensburg,MD,60,3.699,38.9447074,-76.9318298
70910,QUARLES #4409,I-95 EXIT 50B,Baltimore,MD,22,3.499,39.2673836,-76.6211128
70912,QUARLES #4411,"I-695 EXIT 1, SR-173",Curtis Bay,MD,22,3.499,39.221805,-76.5865152
70913,QUARLES #4412,I-270 EXIT 8,Rockville,MD,60,3.759,39.0876139,-77.1740934
70914,QUARLES #4413,I-495 EXIT 15A,Capitol Heights,MD,60,3.899,39.0064501,-77.0693797
70915,QUARLES #4414,I-95 EXIT 60,Baltimore,MD,22,3.449,39.2673836,-76.6211128
70916,TA Express White Hills,US-93,Willow Beach,AZ,910,3.779,41.4158013,-114.7497093
70917,QUARLES #4416,US-13,Salisbury,MD,194,3.659,38.3930021,-75.5604325
70918,QUARLES #4417,I-895 EXIT 8B,Curtis Bay,MD,22,3.499,39.2397464,-76.6128829
70919,QUARLES #4422,US-13,New Castle,DE,243,3.699,39.675738,-75.5945235
70920,QUARLES #4423,SR-100 EXIT 11,Glen Burnie,MD,22,3.699,39.1378013,-76.6104888
70921,QUARLES #4424,SR-5,Clinton,MD,60,3.899,38.7630011,-76.8822783
70922,QUARLES #4425,US-50 EXIT 5,Hyattsville,MD,60,3.899,37.9844517,-98.3227194
70923,QUARLES #4426,SR-124,Gaithersburg,MD,60,3.759,39.1411698,-77.2213423
70924,QUARLES #4427,I-276 EXIT 351,Levittown,PA,153,3.84566666,40.1332613,-74.970351
70925,QUARLES #4430,US-13,Sharon Hill,PA,160,3.869,39.9099216,-75.2714428
70926,QUARLES #4431,US-22,Allentown,PA,90,3.989,40.625506,-75.4860499
70927,QUARLES #4434,SR-617,Springfield,VA,60,4.059,38.7794225,-77.1859604
70928,QUARLES #4435,"I-95 EXIT 41, US-1",Jessup,MD,22,3.499,39.1710907,-76.7844879
70929,QUARLES #4503,US-11,Martinsburg,WV,60,3.959,39.4603131,-77.9626738
70930,QUARLES #4504,I-81 EXIT 313A,Winchester,VA,60,3.799,39.1660083,-78.1546537
70931,QUARLES #4505,SR-65,Hagerstown,MD,60,3.899,39.62399,-77.7279966
70933,QUARLES #4507,US-11,Winchester,VA,60,3.799,39.1708433,-78.1775248
70934,QUARLES #4509,I-270 EXIT 31B,Frederick,MD,60,3.599,39.3971796,-77.4233414
70935,QUARLES #4511,I-70 EXIT 55,Frederick,MD,60,3.599,39.398198,-77.4210306
70937,QUARLES #4603,US-29/211,Warrenton,VA,60,3.799,38.7116773,-77.7810317
70938,QUARLES #4605,SR-606,Sterling,VA,60,3.659,38.9685266,-77.3955706
70939,QUARLES #4606,SR-234,Manassas,VA,60,3.859,38.723273,-77.4953617
70940,QUARLES #4607,SR-28,Manassas,VA,60,3.859,38.7534998,-77.4894589
70941,QUARLES #4934,US-60,Sandston,VA,180,3.259,37.5230046,-77.3133691
70942,QUARLES #4608,SR-657,Chantilly,VA,60,3.659,38.8782241,-77.4345214
70943,QUARLES #4700,US-15BUS/29BUS,Culpeper,VA,60,3.799,38.4648222,-77.9995254
70944,QUARLES #4701,US-15 BUS & US-522,Culpeper,VA,60,3.799,38.4765482,-77.99492459999999
70945,QUARLES #4944,US-17,Bealeton,VA,60,3.759,38.5861683,-77.7685351
70946,QUARLES #4703,US-29 & SR-616,Ruckersville,VA,180,3.699,38.2283532,-78.37269239999999
70947,QUARLES #4946,"I-95, EXIT 130A, SR-3",Fredericksburg,VA,60,3.759,38.2967724,-77.5049339
70948,QUARLES #4804,I-40 EXIT 211,Greensboro,NC,65,3.649,36.0449257,-79.8423509
70949,QUARLES #4805,US-1 EXIT 95,Apex,NC,177,3.999,35.7064924,-78.8530388
70950,QUARLES #4807,I-40 EXIT 203,Kernersville,NC,65,3.199,36.0830948,-80.0892658
70951,QUARLES #4947,SR-7,Leesburg,VA,60,3.659,39.1019627,-77.548214
70952,QUARLES #4810,I-540 EXIT 4A,Raleigh,NC,177,3.709,35.9004411,-78.6289732
70953,QUARLES #4948,"I-95, EXIT 126, US-1",Fredericksburg,VA,60,3.759,38.2967724,-77.5049339
70954,QUARLES #4811,SR-50/US-70,Garner,NC,177,3.599,35.7072332,-78.6157482
70955,QUARLES #4949,"I-95, EXIT 136, US-1",Fredericksburg,VA,60,3.759,38.2967724,-77.5049339
70956,QUARLES #4813,SR-133,Wilmington,NC,245,3.779,34.2543304,-77.9434257
70957,QUARLES #4950,"I-95, EXIT 126A, US-1",Fredericksburg,VA,60,3.759,38.2967724,-77.5049339
70958,QUARLES #4951,SR-3,Fredericksburg,VA,60,3.759,38.2953167,-77.4802202
70959,QUARLES #4814,US-117,Wilmington,NC,245,3.799,34.219795,-77.884541
70960,QUARLES #4962,"I-81, EXIT 222, US-250",Staunton,VA,185,2.899,38.1414593,-79.0215373
70961,QUARLES #4815,"I-140, EXIT 14",Wilmington,NC,245,3.799,34.2758385,-77.9844417
70962,QUARLES #4965,"I-295, EXIT 37A, US-360",Warsaw,VA,180,3.759,37.9588204,-76.7669549
70963,QUARLES #4817,"US-70, EXIT 333",Selma,NC,205,3.799,35.5412947,-78.3098602
70964,SEALSTON DELI,"I-95, EXIT 130A, SR-3",King George,VA,180,3.499,37.9181119,-77.4587052
70965,QUARLES #4822,US-401,Raleigh,NC,177,3.709,35.8233915,-78.5880098
70966,QUARLES #4927,SR-10 & SR-145,Chesterfield,VA,180,3.699,37.3735272,-77.502246
70967,QUARLES #4823,I-95,Fayetteville,NC,63,3.799,35.0074705,-78.8207577
70968,QUARLES #4928,"I-95, EXIT 86A & SR-656",Ashland,VA,180,3.674,37.7575813,-77.4588267
70969,QUARLES #4824,I-40 EXIT 210,Greensboro,NC,65,3.699,36.0449257,-79.8423509
70970,QUARLES #4931,US-60 & SR-603,Powhatan,VA,180,3.699,37.537828,-77.88436
70971,QUARLES #4932,"I-64, EXIT 173 & SR-623",Rockville,VA,180,3.699,37.710456,-77.62612
70973,QUARLES #4826,US HWY 29/70,High Point,NC,65,3.66566666,35.9688517,-79.9243323
70974,QUARLES #4933,US-60,Richmond,VA,180,3.699,37.5081549,-77.4912948
70975,QUARLES #4935,"I-95, EXIT 64 & SR-613",Richmond,VA,180,3.699,37.5289677,-77.4296094
70976,QUARLES #4827,I-40 EXIT 203,Kernersville,NC,65,3.199,36.0830948,-80.0892658
70977,QUARLES #4828,I-440 EXIT 13B,Raleigh,NC,177,3.709,35.8000372,-78.6938663
70978,QUARLES #4829,I-40 EXIT 298A,Raleigh,NC,177,3.599,35.7988093,-78.7416222
70979,QUARLES #4830,I-540 EXIT 3,Raleigh,NC,177,3.719,35.9004411,-78.6289732
70980,QUARLES #4938,"I-64, EXIT 159 & SR-522",Gum Spring,VA,180,3.699,37.7757002,-77.8966621
70982,EXXON/QUARLES #4942,"I-64/33, EXIT 205 & SR-249",Quinton,VA,180,3.509,37.5156233,-77.1846853
